picUrl,name,profileLink,department,deptLink
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Alison Rigg,https://pureportal.coventry.ac.uk/en/persons/alison-rigg,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ajay Rijal,https://pureportal.coventry.ac.uk/en/persons/ajay-rijal,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Daniel Thomas Rink,https://pureportal.coventry.ac.uk/en/persons/daniel-thomas-rink,"Research Centre for Arts, Memory and Communities",https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-arts-memory-and-communities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Victoria Rios Castano,https://pureportal.coventry.ac.uk/en/persons/victoria-rios-castano,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//files-asset/28070228/prof_carolina_rito.jpg,Carolina Rito,https://pureportal.coventry.ac.uk/en/persons/carolina-rito,"Research Centre for Arts, Memory and Communities",https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-arts-memory-and-communities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Lubna Rizvi,https://pureportal.coventry.ac.uk/en/persons/lubna-rizvi,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Giorgia Rizzioli,https://pureportal.coventry.ac.uk/en/persons/giorgia-rizzioli,Research Centre in Postdigital Cultures,https://pureportal.coventry.ac.uk/en/organisations/research-centre-in-postdigital-cultures
https://pureportal.coventry.ac.uk//files-asset/29999693/DSC_9356.JPG,Alexander Roberts,https://pureportal.coventry.ac.uk/en/persons/alexander-roberts,Centre for E-Mobility and Clean Growth,https://pureportal.coventry.ac.uk/en/organisations/centre-for-e-mobility-and-clean-growth
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Annabel Roberts,https://pureportal.coventry.ac.uk/en/persons/annabel-roberts,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Dave Roberts,https://pureportal.coventry.ac.uk/en/persons/dave-roberts,"School of Energy, Construction and Environment",https://pureportal.coventry.ac.uk/en/organisations/school-of-energy-construction-and-environment
https://pureportal.coventry.ac.uk//files-asset/24867824/Pic_official.jpg,Julian Robinson,https://pureportal.coventry.ac.uk/en/persons/julian-robinson-2,School of Marketing and Management,https://pureportal.coventry.ac.uk/en/organisations/school-of-marketing-and-management
https://pureportal.coventry.ac.uk//files-asset/10877958/Helen_1_.jpg,Helen Roby,https://pureportal.coventry.ac.uk/en/persons/helen-roby,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//files-asset/31148254/laura.jpg,Laura Roden,https://pureportal.coventry.ac.uk/en/persons/laura-roden,Centre for Health and Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/centre-for-health-and-life-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Geni Rodrigues,https://pureportal.coventry.ac.uk/en/persons/geni-rodrigues,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Diana Rodriguez Cala,https://pureportal.coventry.ac.uk/en/persons/diana-rodriguez-cala,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Philip Roe,https://pureportal.coventry.ac.uk/en/persons/philip-roe,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/8685060/sarah_photo_2017.jpg,Sarah Roe,https://pureportal.coventry.ac.uk/en/persons/sarah-roe,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Annette Roebuck,https://pureportal.coventry.ac.uk/en/persons/annette-roebuck,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/125095/photo.jpeg,Felix Roesch,https://pureportal.coventry.ac.uk/en/persons/felix-roesch,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Louise Rogers,https://pureportal.coventry.ac.uk/en/persons/louise-rogers,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Mandy Rogerson,https://pureportal.coventry.ac.uk/en/persons/mandy-rogerson,Research Centre for Dance Research (CDaRE),https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-dance-research-cdare
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Nikitha Rohith,https://pureportal.coventry.ac.uk/en/persons/nikitha-rohith,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//files-asset/111909/photo.jpeg,Jess Rollason,https://pureportal.coventry.ac.uk/en/persons/jess-rollason,School of Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/school-of-life-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Jose Romera Garcia,https://pureportal.coventry.ac.uk/en/persons/jose-romera-garcia,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Sheila Ronoh,https://pureportal.coventry.ac.uk/en/persons/sheila-ronoh,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//files-asset/53646614/DSC_0297.jpg,Karen Roscoe,https://pureportal.coventry.ac.uk/en/persons/karen-roscoe,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Di Roskilly,https://pureportal.coventry.ac.uk/en/persons/di-roskilly,Faculty of Business & Law,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-business-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Christine Rospopa,https://pureportal.coventry.ac.uk/en/persons/christine-rospopa,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/11594252/COVENTRY_HLS_2611.jpg,Chris Ross,https://pureportal.coventry.ac.uk/en/persons/chris-ross,School of Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/school-of-life-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Claire Rossi,https://pureportal.coventry.ac.uk/en/persons/claire-rossi-2,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Kevin Rossin,https://pureportal.coventry.ac.uk/en/persons/kevin-rossin,School of Media and Performing Arts,https://pureportal.coventry.ac.uk/en/organisations/school-of-media-and-performing-arts
https://pureportal.coventry.ac.uk//files-asset/64763293/slika.png,Danijela Rostohar,https://pureportal.coventry.ac.uk/en/persons/danijela-rostohar,Centre for Manufacturing and Materials,https://pureportal.coventry.ac.uk/en/organisations/centre-for-manufacturing-and-materials
https://pureportal.coventry.ac.uk//files-asset/51997118/mesmall.jpg,Patricia Routh,https://pureportal.coventry.ac.uk/en/persons/patricia-routh,School of Media and Performing Arts,https://pureportal.coventry.ac.uk/en/organisations/school-of-media-and-performing-arts
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Jim Rowley,https://pureportal.coventry.ac.uk/en/persons/jim-rowley,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//files-asset/29216389/Headshot_.jpg,Nikita Rowley,https://pureportal.coventry.ac.uk/en/persons/nikita-rowley,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Donna Royle,https://pureportal.coventry.ac.uk/en/persons/donna-royle,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Susan Royse,https://pureportal.coventry.ac.uk/en/persons/susan-royse,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/60462459/_.jpg,Haijun Ruan,https://pureportal.coventry.ac.uk/en/persons/haijun-ruan,Centre for E-Mobility and Clean Growth,https://pureportal.coventry.ac.uk/en/organisations/centre-for-e-mobility-and-clean-growth
https://pureportal.coventry.ac.uk//files-asset/23086019/Matteo.jpg,Matteo Rubinato,https://pureportal.coventry.ac.uk/en/persons/matteo-rubinato,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//files-asset/30842781/profile.png,Anita Ruddle,https://pureportal.coventry.ac.uk/en/persons/anita-santo,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//files-asset/19934865/speedphoto.jpg,Sergio Ruiz Cayuela,https://pureportal.coventry.ac.uk/en/persons/sergio-ruiz-cayuela,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Linda Ryan,https://pureportal.coventry.ac.uk/en/persons/linda-ryan,Vice-Chancellor's Office,https://pureportal.coventry.ac.uk/en/organisations/vice-chancellors-office
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Monika Rybacka-Brooke,https://pureportal.coventry.ac.uk/en/persons/monika-rybacka-brooke,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Adam Ryder,https://pureportal.coventry.ac.uk/en/persons/adam-ryder,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/41636822/RRC.jpg,Rebecca Ryder-Caddy,https://pureportal.coventry.ac.uk/en/persons/rebecca-ryder-caddy-4,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//files-asset/6293371/site_seeing_1_big.jpg,Heidi Saarinen,https://pureportal.coventry.ac.uk/en/persons/heidi-saarinen,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Davood Sabaei,https://pureportal.coventry.ac.uk/en/persons/davood-sabaei,"School of Computing, Mathematics and Data Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-computing-mathematics-and-data-sciences
https://pureportal.coventry.ac.uk//files-asset/51673455/IMG_3715_1_.jpg,Luca Sabia,https://pureportal.coventry.ac.uk/en/persons/luca-sabia,International Centre for Transformational Entrepreneurship,https://pureportal.coventry.ac.uk/en/organisations/international-centre-for-transformational-entrepreneurship-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Amirhossein Sadeghian,https://pureportal.coventry.ac.uk/en/persons/amirhossein-sadeghian,Centre for Manufacturing and Materials,https://pureportal.coventry.ac.uk/en/organisations/centre-for-manufacturing-and-materials
https://pureportal.coventry.ac.uk//files-asset/40026713/AmirHosein.jpg,AmirHosein Sadeghimanesh Sadeghi Manesh,https://pureportal.coventry.ac.uk/en/persons/amirhosein-sadeghimanesh-sadeghi-manesh,Research Centre for Computational Science and Mathematical Modelling,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-computational-science-and-mathematical-modell
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Yashar Sadigh,https://pureportal.coventry.ac.uk/en/persons/yashar-sadigh,School of Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/school-of-life-sciences
https://pureportal.coventry.ac.uk//files-asset/11962972/EF_RL_170.jpg,Ania Sadkowska,https://pureportal.coventry.ac.uk/en/persons/ania-sadkowska,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Graham Sadler,https://pureportal.coventry.ac.uk/en/persons/graham-sadler,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//files-asset/53434301/IMG_35471111.png,Razieh Sadraei,https://pureportal.coventry.ac.uk/en/persons/razieh-sadraei,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//files-asset/30711411/1544898637_1544022600_gau_mimarlik_doc_dr_hossein_sadri.png,Hossein Sadri,https://pureportal.coventry.ac.uk/en/persons/hos-adri-sadri,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//files-asset/55954549/Screenshot_20220909_160222_Gallery_2.jpg,Aram Saeed,https://pureportal.coventry.ac.uk/en/persons/aram-saeed,"School of Computing, Mathematics and Data Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-computing-mathematics-and-data-sciences
